x,y,type
-0.00159799083274,0.000902426047449,1
-0.00186203555704,0.00171829974932,1
6.87175683395e-05,0.0102243148344,1
0.00604137246368,0.0674217973,1
-0.000203696705796,0.000269906635359,1
0.000733992099822,-0.00239028171776,1
-0.00224274883605,-0.00234476235243,1
-0.00082559624317,-0.000539304870825,1
-0.0013681953085,0.000100549279293,1
-0.000420451803677,-0.00184119767149,1
-0.00147953538836,0.000615144501694,1
0.0014092790883,-0.00255302203767,1
-0.00198174202303,0.00109723386592,1
-0.00135773879802,-0.000921759189514,1
-0.00179933263082,0.011239642541,1
-0.00582172674132,0.0177751601775,1
-0.00147178268347,3.27451915791e-05,1
-0.00172445784602,-0.00155181182235,1
0.000319299432049,-0.0034730373193,1
-0.00120466956989,-0.000387526365743,1
0.0104997698079,-0.0100258925088,1
-0.0014361882595,-0.000181222128441,1
-0.000904927914485,-0.00249636828453,1
-0.00149874372357,-0.00126980814351,1
-0.0014728353637,-0.000249201798094,1
-0.00110027145665,-0.00200034557461,1
0.000441205759688,-0.00183221749402,1
-0.00185868809433,0.000636331890862,1
-0.00162338299477,0.000267109076356,1
-0.00252050614682,0.00290672161301,1
-0.00156982600093,-5.97772842484e-05,1
-0.0010834537167,-0.000825829399019,1
-0.00147810370773,-0.000488109122335,1
-0.00332091889549,0.00397691065405,1
-0.00126487762794,-0.000117514153353,1
-0.0016183979185,-0.000372053434887,1
-0.00139021849523,0.000580235105984,1
0.00103870285041,0.00485475836359,1
-0.00304043457183,0.00346096337368,1
0.00190570018473,-0.00317573067113,1
-0.00141522491284,-0.000628681548531,1
-0.00157499338811,-0.00114279989964,1
2.04328690365e-05,-0.0028082830853,1
-0.00216896116972,0.00190414618778,1
-0.00091090473843,-0.000356720433931,1
0.00812292401599,-0.00586126319939,1
-0.0139152451388,0.0268115146625,1
-0.00150695995438,0.000449840669801,1
-0.00215061958523,0.00292389437311,1
-0.0209306651507,0.0377827422059,1
0.00185263858889,0.00205088525256,1
0.000517160390226,-0.00310264147839,1
-0.00166828001091,-0.000212206459169,1
0.000704798416286,-0.00333894120343,1
0.0305416943322,-0.015305752558,1
-0.00159972101504,-0.00103089759951,1
-0.00154168812126,0.000360312596235,1
-0.000909067087016,0.000168537774746,1
0.0185966818889,-0.0254772769329,1
-0.00156247980546,-0.0013166227995,1
0.0063424784809,-0.00748247016986,1
-0.00133336110887,-0.00233607707678,1
0.00172282994517,-0.0024390672668,1
0.00133802119069,-0.0030046554563,1
0.00659350886049,-0.00680706195084,1
-0.0017410766949,-0.000368130982335,1
0.00160330542738,-0.000170187668436,1
-0.00142533487817,-0.00357692266081,1
-0.00133927191087,-0.000321111861281,1
0.00258917042106,-0.00747832068426,1
-0.00218237287025,-0.000285751171432,1
-0.000457645662557,-0.00161788384524,1
-0.00286129104077,0.00270067492796,1
-0.00150871147194,8.94487147411e-05,1
0.0140229657627,-0.00866298305955,1
-0.00131873434949,0.00201045056444,1
-0.00159481175882,-0.000962874457465,1
-0.00102665207672,9.56369124729e-05,1
-0.00235612779896,0.00207750285326,1
0.00379063968025,0.00386881388825,1
0.00130185080894,-0.00313177757213,1
-0.00157598116027,0.000576055110845,1
-0.0016299407175,0.000300566206915,1
-0.00223061777478,0.00111665482986,1
0.00754841917392,-0.00564778873361,1
-0.0031995793279,0.00397737348069,1
-0.00156888905993,-0.000594001933848,1
-0.00127237958425,0.000446006232279,1
-0.00135905257578,-0.00190943379595,1
0.00294721527984,-0.00578733367876,1
-0.00162580162549,-0.000265449537445,1
-0.000856852385341,-0.000136699116419,1
-0.000751077951625,0.00100223781022,1
-0.00198331559795,0.000997098776299,1
-0.00118310203961,-0.00104901990072,1
0.00150608893179,-0.00247328202032,1
-0.00151472483817,-0.00163895664847,1
-0.00164691913301,-0.000546126211912,1
-0.00214215126643,0.000770438484771,1
-0.000687041662328,-0.00337041907618,1
-0.00144172149853,-0.00106620941781,1
0.00179547734952,0.0341228044693,1
0.035570530586,-0.00180616873818,1
-0.00159825260322,-0.000397090103993,1
-0.00115324669336,-0.000570451399879,1
-0.00169873367454,9.27901320182e-05,1
-0.00123788103196,0.000639763430192,1
-0.00118842403187,-0.00102718644653,1
-0.0015091068846,0.00174312455703,1
-0.00260605532828,0.00270080402028,1
0.00998317752177,-0.00484868490633,1
-0.000824864027109,0.000964759390632,1
-0.00220548477581,0.00249456483383,1
-0.00126929570037,-0.000197300298042,1
0.00101465665241,-0.00414731184421,1
-0.00250647004662,0.00508621867604,1
-0.00135549611007,-0.00155789245821,1
-0.00254591996757,0.00283870902287,1
-0.00180769694078,-0.000499899702298,1
-0.00158645493423,0.000207182262307,1
-0.000852879414625,0.000212436097826,1
-0.00094535224045,0.00454435307785,1
-0.002846688076,0.00335854136672,1
-0.00617350336196,0.0267205035638,1
-0.00200364264023,0.000231126465957,1
-0.00143356313067,-0.00106018735913,1
-0.00126666553861,-0.00116406817184,1
-0.00157991135666,4.37079852044e-05,1
0.0012564327135,-0.00199147065143,1
0.00678118943344,-0.00722848358831,1
0.00221878838946,-0.00223127368562,1
-0.00129463464942,-0.000114769508828,1
0.000382712319555,-0.00212892995,1
-0.000529847212723,-0.000734201038285,1
-0.000239351185859,-0.00173627244497,1
-0.00195809023247,0.00242947351708,1
0.00210415789795,-0.00356931524169,1
-0.00160207849942,-0.00088225583691,1
0.000931562552736,-0.00234675904355,1
-0.00141153072933,-0.00107575982389,1
-0.00149386534598,-0.000776126471198,1
0.00777752341347,0.00472314116564,1
-0.0020260837028,0.0012445795757,1
-0.00149774621098,0.000738265613817,1
-0.00145028237302,-0.000331854706613,1
0.00108403545888,-0.000510686414072,1
-0.000486428516093,-0.0023853108774,1
-0.00182140807526,0.00131803114392,1
-0.000623081416511,-0.00236833151048,1
-0.00175310628135,0.000646216947415,1
-0.00335600206743,0.00506487573157,1
-0.00172591173331,0.000728544511969,1
-0.0015952979251,0.00209107039166,1
0.00251340978974,-0.00119765676793,1
-0.00072677162083,-0.00252687989303,1
-0.00143742364761,-3.48692746725e-05,1
-0.00388398004972,0.00508603966446,1
-0.00216560743191,0.00076268477732,1
-0.00105619084668,0.000285663146979,1
-0.00134792297467,-0.000519311900842,1
-0.001246715891,-0.00195023841039,1
-0.00168453651634,8.04580406169e-05,1
-0.00433930802147,0.0087328595666,1
-0.0014615641698,-0.000708215463982,1
-0.00116172861879,-0.00162669564814,1
-0.00211649284936,0.000148866809212,1
0.00165015456678,-0.00407935849557,1
-0.0013114305366,-0.00225606510117,1
-0.00199319915396,0.000936129800597,1
-0.00143970432433,0.000681201328187,1
-0.00114860587176,-0.00161375221467,1
0.00594291408842,-0.00553790306552,1
-0.00100812699007,-0.00299919938043,1
0.00258167053303,0.0133508759568,1
-0.00192611986601,0.000360231750297,1
0.00377595699266,-0.00265981006237,1
-0.00191176711635,0.00194342750956,1
-0.00208080303703,0.000643353831308,1
-0.00278830582157,0.00455453382144,1
-0.00133330490635,-0.000888143970873,1
0.00676141137734,-0.00159024267471,1
-0.00255202850328,0.0039199620389,1
-0.00173049037777,0.000465436269955,1
-0.00159756731226,-0.000824514699766,1
-0.00186452438919,0.00070141555174,1
-0.00253720028602,0.00272795630098,1
0.00295489018205,-0.00187388433281,1
-0.00137928988815,-0.000812973553222,1
0.00523006511231,-0.0033670343494,1
-0.00118910644649,-0.00220880687663,1
-0.00159669806762,-5.83045168605e-05,1
-0.00147541192386,-0.00179919752381,1
-0.00352309034259,0.00625279836374,1
-0.00370717981336,0.00545058948426,1
-0.00145000267546,-0.00287134740654,1
0.00520405140691,-0.00345654206041,1
-0.000874803294202,-0.0022919294648,1
-0.00149825453545,-0.00136160681885,1
-0.000840106977341,-0.00303024467292,1
-0.00416292292801,0.00571783981293,1
0.00162375518479,0.00177432455248,1
-0.000735487655446,0.000618869305232,1
-0.00270779818994,0.00397080672152,1
-0.000562162409317,-0.00163358582648,1
-0.00114473876397,-0.00269991397842,1
0.0148956812217,-0.0147379686501,1
0.00457994193826,-0.00690087330976,1
-0.000341422486294,-0.00261858178479,1
-0.000258066651491,-0.00299729013491,1
-0.000402132854139,-0.00120447309786,1
-0.000653695759901,-0.00227544946868,1
0.0014180178634,-0.00351527407766,1
-0.000535839850288,-0.00211434721688,1
0.00273213571412,-0.00301817192779,1
-0.00157435056987,0.00086355293153,1
0.0003096027026,-0.0033952315858,1
-0.00181286639234,0.000286523978945,1
-0.000394338800885,0.00432064368016,1
-0.00207725353382,0.00269432415255,1
-0.000660271600077,-0.00134680181992,1
-0.00162296051141,0.000589011574953,1
-0.00146132310536,0.00110474864343,1
-0.00151278613575,0.000736975434679,1
-0.00103633522797,-0.00233443036886,1
3.82147935055e-05,-0.00171704273416,1
0.00594480469334,-0.00721251839869,1
-0.00122116023921,0.000588547093454,1
-1.36055618333e-05,-0.00142127886219,1
0.0142560961846,-0.0156101216737,1
-0.00130540895742,-0.00115277303996,1
-0.00188577684014,-0.000149350929417,1
-0.00122203383801,-0.000923329033712,1
-0.00143510390673,-0.000402256526618,1
-0.00124145055162,-0.00213203388529,1
-0.00163288846991,0.000220308768088,1
0.000537566685718,-0.003572645642,1
0.00143014949424,-0.00295341083745,1
-0.00172311049203,0.000528681308793,1
-0.00159565114286,0.000716210876687,1
-0.00181913266931,-0.000128117685742,1
-0.000515994330487,0.00113931077058,1
-0.00484660651804,0.00780272783083,1
0.00400928618071,-0.00553728586974,1
-0.00134398849381,0.000549146455309,1
-0.00342117652796,0.000947577272809,2
-0.00281841278486,0.00112478380835,2
0.00121119731392,0.00100236893,2
-0.00204678322552,4.52072773018e-05,2
-0.000362779784258,0.00222347749252,2
0.000165955334852,0.00077111204845,2
-0.00191065383149,-0.000153079434958,2
-0.0011904452525,-0.00150804362285,2
-0.00235727767258,0.00069754560649,2
-0.00156093189688,-0.000394209567407,2
-0.00179365888191,-0.000492848040997,2
-0.00139331217479,-8.46182934502e-05,2
-0.00195074720591,0.000199138884098,2
-0.00199857287233,0.000434442445187,2
-0.0016797927634,-0.000469234432175,2
-0.00262481014073,0.00127087092686,2
-0.000509075202574,0.00196999175248,2
-0.00138083466175,-0.0012795816114,2
-0.00118470001471,-5.97143267786e-06,2
-0.00249251956581,0.000389458394202,2
-0.00209622713792,0.000396962020024,2
-0.0017411648867,-0.000132166164025,2
-0.00169918071642,-0.000527349604641,2
-0.0025428675034,0.000804635286032,2
-0.00210454043803,0.000350932896684,2
-0.00149175359575,0.00631041455391,2
-0.0024949030686,0.000947767770919,2
-6.97282746697e-05,0.00280628807741,2
-0.00120960632364,0.000884866882459,2
-0.00194695792003,-0.000441169498904,2
-0.00145721380025,-0.000989262962362,2
-0.00101945848598,-0.00014537801226,2
-0.0016215997369,-0.000745562788243,2
-0.00206137738409,7.11169412223e-05,2
-0.00117978979728,-0.000772584054861,2
-0.0027354884462,0.000594348283356,2
-0.00095284295546,-0.000259077493111,2
-0.00206094000503,-0.000364767227411,2
-0.0018383279289,-0.000998528783563,2
-0.00170184254028,-0.000653772330896,2
-0.00174516115076,-6.14103167633e-05,2
-0.0023127694787,0.000471987366757,2
-0.00162081752252,-0.000538202318247,2
-0.0016589394419,-0.000456838683693,2
-0.00151136358912,0.00207321447729,2
-0.00155692502292,8.30891434935e-05,2
-0.00107267430628,-0.000455909916713,2
-0.00105705490042,-0.00127667505171,2
-0.00134670403966,-0.000573108161066,2
-0.00215913544632,0.00179853184837,2
-0.00133977483086,-0.000394187789278,2
-0.00186918878445,-3.79645623829e-05,2
-0.00102880055954,-0.00198385542697,2
-0.00106355960113,0.00149346531904,2
-0.0015433439028,-0.000560765849087,2
-0.00129683759094,-0.00184099925029,2
-0.000213911369842,0.0028914044906,2
-0.00209563428935,0.000193270989721,2
-0.00140156809253,0.00291226840766,2
-0.00122130103764,-0.00136890553152,2
-0.00196656453605,0.00213414076483,2
-0.00285203805609,0.00181506045363,2
-0.00106874291226,-0.00113488348885,2
-0.00195822385629,1.2683711351e-05,2
-0.00149683243816,0.000883416920992,2
-0.00198717244575,2.58913432957e-05,2
-0.00185234016109,0.00387200271925,2
-0.00076899296074,0.00178535412083,2
-0.00195341519295,0.000562726425641,2
-0.00110872000803,-0.00102867232197,2
-0.00165894637118,0.000170404871375,2
-0.00214393988832,0.000840758748226,2
-0.000975143562355,-0.000615765642676,2
-0.00204252993689,0.0018307422899,2
-0.00146439510554,-0.00121337861347,2
-0.000589262331733,0.00170467804558,2
-0.001678011589,-0.000349995893022,2
-0.00148894958235,-0.00127048474038,2
-0.00239533858498,0.00109863263794,2
-0.00201026200862,0.000405592985391,2
-0.00162994031719,-0.000134219458289,2
-0.0021883504512,0.000264281144405,2
-0.00274960165757,0.000388029611447,2
-0.00142500866566,-0.00236845125046,2
-0.00212714756059,0.000831023475794,2
-0.00203885475687,0.000154619962235,2
-0.00218746643456,0.00295144839652,2
-0.000779827494676,0.00237475242263,2
-0.00146454854112,-0.000858619175051,2
-0.00100794780681,0.00199759131114,2
-0.00246116445449,0.00128794647679,2
-0.00131603854034,-0.00121804816727,2
-0.00142808741985,-0.000776353813144,2
-0.00169959012224,-0.00074410502535,2
-0.000540484098948,0.00102101028939,2
-0.00157579305958,-0.00140210379302,2
-0.00207825256899,0.000549327385063,2
-0.00203075760324,0.00173127680905,2
-0.00228856585088,-2.5852398425e-05,2
-0.00100523539637,0.00291345442402,2
-0.000717782434162,0.00226560083203,2
-0.00128743393881,-0.000138695926802,2
-0.00149787260291,-0.00016847011072,2
-0.00168699283966,-9.59605126829e-05,2
-0.00170214235346,-0.000515394572451,2
-0.00107247226719,-0.000736711983791,2
-0.00168065974762,-0.000240273193383,2
-0.00190452922545,-0.000509285145268,2
-0.00150645575353,0.00272506654054,2
-0.00182617317938,0.000380097674441,2
-0.0022203103612,0.000758564388391,2
-0.00293382073922,0.00288746943209,2
-0.00207630457556,0.000264893230615,2
-0.000312600750632,-5.16411883863e-05,2
-0.00135754796557,-0.00157175780973,2
-0.000505025290603,0.00337020181716,2
-0.00182557579901,-0.000335135959105,2
-0.00150609937326,-0.000505266314611,2
-0.000569992069153,0.000308271734332,2
-0.00185068940588,0.000371912907446,2
-0.00207024370018,-0.000115873110119,2
-0.00141811492026,-0.000645480384661,2
-0.000463985981468,-0.00188857554344,2
-0.00238400800626,0.00165371631143,2
-0.0022495952639,-3.27728975572e-05,2
-0.00161922811837,-0.000547880351346,2
-0.000851403762374,-0.00177489283515,2
-0.00189831620038,0.000124352459964,2
-0.00020191784021,0.00282033888164,2
-0.00146995365029,-0.000565344755252,2
-0.00188184447909,0.00176127703501,2
-0.00179267774896,-0.000114760771212,2
-0.00203428502796,-0.000356254732081,2
-0.00193545307335,-0.000128543560126,2
-0.00261999418415,0.00150144150575,2
-0.00205384174929,0.000332909506968,2
-0.00148894013413,-0.000604874670103,2
-0.00137179331553,-6.10618484962e-05,2
-0.00158427393265,-0.000752320775859,2
-0.000456420463571,0.000524979544252,2
-0.00060535135847,-0.000832512232087,2
-0.00187333246262,0.00153207267091,2
-0.00187117938026,0.000528856455654,2
-0.00108433384751,-0.000393963321691,2
-0.000674690685945,-0.000739508652363,2
0.000170734444637,-0.000879489173736,2
-0.00163196724867,0.000677600519492,2
-0.00118902870386,-0.00249456881132,2
-0.00183893143364,-0.000339604378269,2
-0.00228298105244,0.000970864180345,2
-0.0022614975637,0.00149855644512,2
-0.00241671966607,0.00137010126825,2
-0.00204368729635,-0.00130903866245,2
-0.00165195838484,-0.000208987668243,2
-0.00201022245542,0.0010327464232,2
-0.00127823863709,0.00331711198522,2
-0.00247462518448,0.00241567596143,2
-0.00245052442815,0.00144924183998,2
-0.00165351639137,-0.00111161504747,2
-0.000818485499505,-0.0010135626267,2
-0.00167765097755,-0.000719753733217,2
-0.000894002460994,-0.000100025443103,2
-0.00199866295027,0.00175500037504,2
-0.00192177335172,0.00144611815689,2
-0.00165809304943,-0.00104548360704,2
-0.00185699926184,0.00107695282483,2
-0.00105276666504,-0.00106826848093,2
-0.000176007526961,0.00227598856766,2
-0.00133362234151,-0.00127273219406,2
-0.00178848438016,-0.000360290440983,2
-0.00146079540486,-0.00103360016851,2
-0.00194580295692,-0.000186202946454,2
-0.00269823867921,0.00129677605417,2
-0.00088991468366,-0.000884034756663,2
-0.000427829674035,-0.00117719729309,2
-0.00105803822977,0.000481943239517,2
-0.00216064465252,8.6139144524e-05,2
-0.00116190301191,-0.0011595761674,2
-0.00183309959964,-3.62846254357e-05,2
-0.00212690042054,-0.000153375546488,2
-0.00143462293737,-0.000617364219406,2
-0.00151435664721,-0.000636096815001,2
-0.00193923354282,4.21941884e-05,2
0.000268228507174,-0.000511153611009,2
-0.00148926509594,-0.000118796683195,2
-0.00158448303686,-0.00183670668859,2
-0.00109736230483,-4.79411038858e-05,2
-0.00108470979931,-0.000714049492749,2
-0.0017791171473,-0.000871908646524,2
-0.00194885153115,2.39481810551e-05,2
-0.000233717375363,0.00420354467992,2
-0.000152121144532,-0.00014803478762,2
0.000150878979685,0.00288233190061,2
-0.00188272442937,-8.51413741097e-06,2
-0.0021242651007,0.00029043824655,2
-0.00274163431318,0.0024278238402,2
-0.0018968570753,8.84753097618e-05,2
-0.00202777355595,0.000419688384205,2
-0.00122555065444,-0.00129315033095,2
-0.00172342674361,-0.00107533097777,2
-0.00172558335747,-0.000532968232196,2
-0.0019423436771,3.64188152741e-05,2
-0.00205182773564,-0.000247496028821,2
-0.000911869866461,-0.0014015747468,2
-0.00186806920709,0.00057260603671,2
-0.00124008443736,-0.000780074399542,2
-0.000377768092191,0.00171895923076,2
-0.000542457018944,0.00241938660893,2
-0.00141578803353,-0.000786879777438,2
0.000573635940665,0.00101951343754,2
-0.00230541465975,0.0011554999745,2
-0.00214585683732,0.00178712471512,2
-0.00245670468023,0.000594920523054,2
-0.00165293019688,-0.000652983821373,2
-0.00216615501348,-0.000746032652381,2
-0.0013652928192,0.00487432259427,2
-0.00101658299962,-0.000786389921244,2
-0.00126385425212,-0.000912391388156,2
-0.00151284368407,-0.000729247284939,2
-0.000999832081349,0.00334253469486,2
-0.000943119606844,-0.00121157138177,2
-0.00108842634886,0.000264137773798,2
-0.00135270096947,-0.000867528991723,2
-0.00114042195423,0.00197760618335,2
-0.00116111087254,-0.00163830780969,2
-0.0015049975596,-0.000794953182803,2
-0.000918760215736,-0.00463932696684,2
0.000506630250549,-0.00631234512555,2
0.00125817810348,-0.00826226490041,2
-0.00060850546282,-0.00240559853321,2
0.0259822285756,-0.0335870912601,2
0.0078995124294,-0.0154804821015,2
0.00695589137965,-0.0167804651982,2
0.0014576686802,-0.00372966763488,2
-0.00114702477485,-0.00343484399039,2
-7.91966902238e-05,-0.00206279788496,2
0.00293090105893,-0.00179151044403,2
0.00832926275206,-0.0108301573084,2
-0.000365154939062,-0.00304361272431,2
-0.000863681222122,-0.00300147835831,2
-0.000527546813906,-0.00184416975857,2
-0.00053933799521,-0.00468067231556,2
0.00508119865833,-0.00861623084455,2
-0.000874008311697,-0.00269940340703,2
0.00193027514934,-0.00344699215443,2
-0.00088668827559,-0.00319010095011,2
0.0223874412095,-0.0257074498522,2
0.0172861093111,-0.0343268441249,2
-0.000358049059834,-0.00491316911357,2
-0.000518851426555,-0.00357828603087,2
-0.000665523908825,-0.00230199400345,2
-0.00025504129968,-0.00323194878628,2
0.000499532814123,-0.00345554471611,2
-0.000464579891295,-0.00664200441242,2
0.00512757014709,-0.00857366425141,2
0.00287135289508,-0.00467625203053,2
0.0014404195855,-0.00918691010567,2
0.000524022580942,-0.00675343947591,2
0.00118012513103,-0.00824074040563,2
0.002243141556,-0.000459158412214,2
-0.000511071842649,-0.00300087121169,2
0.00266565848121,-0.00278543759514,2
-0.000270549867123,-0.00623618956846,2
-8.07354773402e-05,-0.00483929223291,2
-0.000278020825615,-0.00225174878047,2
-0.00046747747362,-0.00592335166401,2
0.00291691267935,-0.00655895953037,2
-0.000638426326829,-0.00467862716538,2
0.000293628359991,-0.000914956446407,2
0.00131688919223,-0.00373386207607,2
-0.000813898251264,-0.00330707756037,2
0.00661904555659,-0.0134628782505,2
0.000380038171755,-0.00153239897626,2
-0.000866283840557,-0.00268270162046,2
-0.000711501126062,-0.00210404803082,2
-0.000752861976993,-0.00414080585736,2
0.00259636270331,-0.000565282796003,2
-0.00193221831053,0.00764282226684,2
0.000431102484031,0.00512234739469,2
0.00154214802206,0.00578531250147,2
0.0115167152547,0.0163488547594,2
0.00294042667285,0.00613558524725,2
0.0016968784983,0.00602599636586,2
0.00269541549236,0.0074121761158,2
0.00248584323776,0.00823312901347,2
0.0069645216934,0.00836342063709,2
0.00174280365225,0.00487604804123,2
0.00435146817607,0.00917334230315,2
-0.00168025980202,0.0144916402417,2
0.00311226045659,0.00516307603493,2
0.00056128475791,0.00669367350658,2
0.00144253091402,0.002329377365,2
0.00729166814872,0.0134783573522,2
0.00461660418235,0.00339117509232,2
0.0808162524515,0.027447765391,2
0.00253355552335,0.00952205219528,2
0.0103021845772,0.0107130675333,2
0.000212800500814,0.00619733084102,2
0.00345567588644,0.00887193082768,2
0.00369422473789,0.00400024086621,2
0.0024502967959,0.00443605121907,2
0.0178311058172,0.00545053492401,2
0.0102996690002,0.00408388473534,2
0.00183759155169,0.00540388038339,2
0.0115637002551,0.01888750507,2
0.00115355016829,0.00730560452563,2
0.0222997466842,0.0103394509315,2
0.00297815375087,0.00715447139588,2
0.00422698462783,0.00470541652066,2
0.0052590907757,0.00429919681111,2
